epoch,loss,accuracy
4379,0.069256,1.000000
4380,0.069226,1.000000
4381,0.069248,1.000000
4382,0.069241,1.000000
4383,0.069361,1.000000
4384,0.069228,1.000000
4385,0.069285,1.000000
4386,0.069181,1.000000
4387,0.069289,1.000000
4388,0.069221,1.000000
4389,0.069180,1.000000
4390,0.069306,1.000000
4391,0.069209,1.000000
4392,0.069249,1.000000
4393,0.069215,1.000000
4394,0.069187,1.000000
4395,0.069204,1.000000
4396,0.069233,1.000000
4397,0.069194,1.000000
4398,0.069232,1.000000
4399,0.069247,1.000000
4400,0.069186,1.000000
4401,0.069248,1.000000
4402,0.069177,1.000000
4403,0.069397,1.000000
4404,0.069260,1.000000
4405,0.069160,1.000000
4406,0.069256,1.000000
4407,0.069368,1.000000
4408,0.069307,1.000000
4409,0.069179,1.000000
4410,0.069187,1.000000
4411,0.069220,1.000000
4412,0.069201,1.000000
4413,0.069140,1.000000
4414,0.069113,1.000000
4415,0.069171,1.000000
4416,0.069124,1.000000
4417,0.069113,1.000000
4418,0.069136,1.000000
4419,0.069153,1.000000
4420,0.069162,1.000000
4421,0.069101,1.000000
4422,0.069183,1.000000
4423,0.069130,1.000000
4424,0.069153,1.000000
4425,0.069104,1.000000
4426,0.069127,1.000000
4427,0.069096,1.000000
4428,0.069082,1.000000
4429,0.069093,1.000000
4430,0.069096,1.000000
4431,0.069113,1.000000
4432,0.069123,1.000000
4433,0.069064,1.000000
4434,0.069125,1.000000
4435,0.069082,1.000000
4436,0.069078,1.000000
4437,0.069105,1.000000
4438,0.069067,1.000000
4439,0.069115,1.000000
4440,0.069137,1.000000
4441,0.069090,1.000000
4442,0.069146,1.000000
4443,0.069073,1.000000
4444,0.069116,1.000000
4445,0.069074,1.000000
4446,0.069116,1.000000
4447,0.069104,1.000000
4448,0.069051,1.000000
4449,0.069073,1.000000
4450,0.068995,1.000000
4451,0.069031,1.000000
4452,0.069030,1.000000
4453,0.069005,1.000000
4454,0.069176,1.000000
4455,0.069141,1.000000
4456,0.069056,1.000000
4457,0.068999,1.000000
4458,0.069008,1.000000
4459,0.069037,1.000000
4460,0.069024,1.000000
4461,0.069040,1.000000
4462,0.069064,1.000000
4463,0.069013,1.000000
4464,0.068946,1.000000
4465,0.069019,1.000000
4466,0.068992,1.000000
4467,0.069005,1.000000
4468,0.068955,1.000000
4469,0.068990,1.000000
4470,0.069060,1.000000
4471,0.068995,1.000000
4472,0.069022,1.000000
4473,0.069019,1.000000
4474,0.068955,1.000000
4475,0.068960,1.000000
4476,0.069007,1.000000
4477,0.069255,1.000000
4478,0.069172,1.000000
4479,0.068948,1.000000
4480,0.068933,1.000000
4481,0.068966,1.000000
4482,0.069018,1.000000
4483,0.068971,1.000000
4484,0.068957,1.000000
4485,0.068912,1.000000
4486,0.069015,1.000000
4487,0.069026,1.000000
4488,0.068999,1.000000
4489,0.069097,1.000000
4490,0.068945,1.000000
4491,0.068884,1.000000
4492,0.068917,1.000000
4493,0.069068,1.000000
4494,0.068923,1.000000
4495,0.069014,1.000000
4496,0.069007,1.000000
4497,0.068915,1.000000
4498,0.068956,1.000000
4499,0.068898,1.000000
4500,0.068914,1.000000
4501,0.068934,1.000000
4502,0.068871,1.000000
4503,0.068827,1.000000
4504,0.068838,1.000000
4505,0.068851,1.000000
4506,0.068859,1.000000
4507,0.068884,1.000000
4508,0.068865,1.000000
4509,0.068904,1.000000
4510,0.068852,1.000000
4511,0.068825,1.000000
4512,0.068867,1.000000
4513,0.068864,1.000000
4514,0.068840,1.000000
4515,0.068893,1.000000
4516,0.068911,1.000000
4517,0.068881,1.000000
4518,0.068868,1.000000
4519,0.068842,1.000000
4520,0.068890,1.000000
4521,0.068828,1.000000
4522,0.068934,1.000000
4523,0.068882,1.000000
4524,0.068852,1.000000
4525,0.068903,1.000000
4526,0.068827,1.000000
4527,0.068827,1.000000
4528,0.068772,1.000000
4529,0.068852,1.000000
4530,0.068943,1.000000
4531,0.068839,1.000000
4532,0.068798,1.000000
4533,0.068781,1.000000
4534,0.068940,1.000000
4535,0.068828,1.000000
4536,0.068791,1.000000
4537,0.068779,1.000000
4538,0.068746,1.000000
4539,0.068774,1.000000
4540,0.068765,1.000000
4541,0.068779,1.000000
4542,0.068803,1.000000
4543,0.068841,1.000000
4544,0.068806,1.000000
4545,0.068781,1.000000
4546,0.068750,1.000000
4547,0.068726,1.000000
4548,0.068745,1.000000
4549,0.068801,1.000000
4550,0.068735,1.000000
4551,0.068947,1.000000
4552,0.068754,1.000000
4553,0.068734,1.000000
4554,0.068781,1.000000
4555,0.068761,1.000000
4556,0.068697,1.000000
4557,0.068715,1.000000
4558,0.068947,1.000000
4559,0.068702,1.000000
4560,0.068719,1.000000
4561,0.068746,1.000000
4562,0.068703,1.000000
4563,0.068726,1.000000
4564,0.068852,1.000000
4565,0.068721,1.000000
4566,0.068743,1.000000
4567,0.068724,1.000000
4568,0.068657,1.000000
4569,0.068649,1.000000
4570,0.068662,1.000000
4571,0.068731,1.000000
4572,0.068735,1.000000
4573,0.068664,1.000000
4574,0.068666,1.000000
4575,0.068664,1.000000
4576,0.068842,1.000000
4577,0.068627,1.000000
4578,0.068615,1.000000
4579,0.068752,1.000000
4580,0.068645,1.000000
4581,0.068635,1.000000
4582,0.068630,1.000000
4583,0.068649,1.000000
4584,0.068653,1.000000
4585,0.068624,1.000000
4586,0.068607,1.000000
4587,0.068668,1.000000
4588,0.068721,1.000000
4589,0.068599,1.000000
4590,0.068639,1.000000
4591,0.068587,1.000000
4592,0.068631,1.000000
4593,0.068597,1.000000
4594,0.068608,1.000000
4595,0.068631,1.000000
4596,0.068651,1.000000
4597,0.068682,1.000000
4598,0.068586,1.000000
4599,0.068597,1.000000
4600,0.068595,1.000000
4601,0.068581,1.000000
4602,0.068606,1.000000
4603,0.068601,1.000000
4604,0.068557,1.000000
4605,0.068584,1.000000
4606,0.068566,1.000000
4607,0.068546,1.000000
4608,0.068574,1.000000
4609,0.068528,1.000000
4610,0.068539,1.000000
4611,0.068544,1.000000
4612,0.068569,1.000000
4613,0.068533,1.000000
4614,0.068549,1.000000
4615,0.068583,1.000000
4616,0.068610,1.000000
4617,0.068570,1.000000
4618,0.068516,1.000000
4619,0.068555,1.000000
4620,0.068494,1.000000
4621,0.068542,1.000000
4622,0.068537,1.000000
4623,0.068549,1.000000
4624,0.068616,1.000000
4625,0.068509,1.000000
4626,0.068565,1.000000
4627,0.068618,1.000000
4628,0.068500,1.000000
4629,0.068520,1.000000
4630,0.068560,1.000000
4631,0.068494,1.000000
4632,0.068514,1.000000
4633,0.068463,1.000000
4634,0.068525,1.000000
4635,0.068488,1.000000
4636,0.068459,1.000000
4637,0.068445,1.000000
4638,0.068497,1.000000
4639,0.068467,1.000000
4640,0.068498,1.000000
4641,0.068512,1.000000
4642,0.068415,1.000000
4643,0.068425,1.000000
4644,0.068603,1.000000
4645,0.068414,1.000000
4646,0.068589,1.000000
4647,0.068441,1.000000
4648,0.068408,1.000000
4649,0.068463,1.000000
4650,0.068407,1.000000
4651,0.068409,1.000000
4652,0.068431,1.000000
4653,0.068442,1.000000
4654,0.068444,1.000000
4655,0.068547,1.000000
4656,0.068408,1.000000
4657,0.068412,1.000000
4658,0.068403,1.000000
4659,0.068371,1.000000
4660,0.068378,1.000000
4661,0.068421,1.000000
4662,0.068380,1.000000
4663,0.068365,1.000000
4664,0.068357,1.000000
4665,0.068355,1.000000
4666,0.068405,1.000000
4667,0.068368,1.000000
4668,0.068401,1.000000
4669,0.068398,1.000000
4670,0.068348,1.000000
4671,0.068384,1.000000
4672,0.068392,1.000000
4673,0.068339,1.000000
4674,0.068449,1.000000
4675,0.068363,1.000000
4676,0.068483,1.000000
4677,0.068341,1.000000
4678,0.068491,1.000000
4679,0.068366,1.000000
4680,0.068334,1.000000
4681,0.068341,1.000000
4682,0.068369,1.000000
4683,0.068330,1.000000
4684,0.068345,1.000000
4685,0.068482,1.000000
4686,0.068333,1.000000
4687,0.068427,1.000000
4688,0.068350,1.000000
4689,0.068379,1.000000
4690,0.068341,1.000000
4691,0.068295,1.000000
4692,0.068287,1.000000
4693,0.068413,1.000000
4694,0.068324,1.000000
4695,0.068272,1.000000
4696,0.068293,1.000000
4697,0.068282,1.000000
4698,0.068260,1.000000
4699,0.068256,1.000000
4700,0.068323,1.000000
4701,0.068279,1.000000
4702,0.068222,1.000000
4703,0.068298,1.000000
4704,0.068295,1.000000
4705,0.068272,1.000000
4706,0.068290,1.000000
4707,0.068263,1.000000
4708,0.068278,1.000000
4709,0.068302,1.000000
4710,0.068233,1.000000
4711,0.068273,1.000000
4712,0.068229,1.000000
4713,0.068267,1.000000
4714,0.068226,1.000000
4715,0.068217,1.000000
4716,0.068263,1.000000
4717,0.068313,1.000000
4718,0.068244,1.000000
4719,0.068196,1.000000
4720,0.068202,1.000000
4721,0.068238,1.000000
4722,0.068292,1.000000
4723,0.068333,1.000000
4724,0.068174,1.000000
4725,0.068189,1.000000
4726,0.068267,1.000000
4727,0.068210,1.000000
4728,0.068327,1.000000
4729,0.068202,1.000000
4730,0.068204,1.000000
4731,0.068261,1.000000
4732,0.068222,1.000000
4733,0.068163,1.000000
4734,0.068172,1.000000
4735,0.068183,1.000000
4736,0.068127,1.000000
4737,0.068207,1.000000
4738,0.068187,1.000000
4739,0.068146,1.000000
4740,0.068135,1.000000
4741,0.068114,1.000000
4742,0.068207,1.000000
4743,0.068100,1.000000
4744,0.068212,1.000000
4745,0.068126,1.000000
4746,0.068147,1.000000
4747,0.068199,1.000000
4748,0.068141,1.000000
4749,0.068118,1.000000
4750,0.068172,1.000000
4751,0.068114,1.000000
4752,0.068147,1.000000
4753,0.068100,1.000000
4754,0.068226,1.000000
4755,0.068155,1.000000
4756,0.068150,1.000000
4757,0.068208,1.000000
4758,0.068163,1.000000
4759,0.068107,1.000000
4760,0.068068,1.000000
4761,0.068059,1.000000
4762,0.068117,1.000000
4763,0.068114,1.000000
4764,0.068067,1.000000
4765,0.068091,1.000000
4766,0.068043,1.000000
4767,0.068071,1.000000
4768,0.068166,1.000000
4769,0.068063,1.000000
4770,0.068068,1.000000
4771,0.068085,1.000000
4772,0.068098,1.000000
4773,0.068073,1.000000
4774,0.068098,1.000000
4775,0.068018,1.000000
4776,0.068002,1.000000
4777,0.068118,1.000000
4778,0.068017,1.000000
4779,0.068131,1.000000
4780,0.068005,1.000000
4781,0.068019,1.000000
4782,0.068010,1.000000
4783,0.067984,1.000000
4784,0.068009,1.000000
4785,0.067986,1.000000
4786,0.067997,1.000000
4787,0.068004,1.000000
4788,0.068039,1.000000
4789,0.067985,1.000000
4790,0.067997,1.000000
4791,0.068005,1.000000
4792,0.068005,1.000000
4793,0.067979,1.000000
4794,0.067975,1.000000
4795,0.067977,1.000000
4796,0.068047,1.000000
4797,0.067972,1.000000
4798,0.067978,1.000000
4799,0.067959,1.000000
4800,0.067933,1.000000
4801,0.068013,1.000000
4802,0.067965,1.000000
4803,0.067927,1.000000
4804,0.068061,1.000000
4805,0.067931,1.000000
4806,0.067925,1.000000
4807,0.067907,1.000000
4808,0.067993,1.000000
4809,0.067955,1.000000
4810,0.067950,1.000000
4811,0.067974,1.000000
4812,0.067911,1.000000
4813,0.067907,1.000000
4814,0.067912,1.000000
4815,0.067927,1.000000
4816,0.068012,1.000000
4817,0.067905,1.000000
4818,0.068011,1.000000
4819,0.067910,1.000000
4820,0.067881,1.000000
4821,0.067899,1.000000
4822,0.067892,1.000000
4823,0.067957,1.000000
4824,0.067899,1.000000
4825,0.067883,1.000000
4826,0.067891,1.000000
4827,0.067843,1.000000
4828,0.068003,1.000000
4829,0.067853,1.000000
4830,0.067852,1.000000
4831,0.067863,1.000000
4832,0.067864,1.000000
4833,0.067924,1.000000
4834,0.067916,1.000000
4835,0.067909,1.000000
4836,0.067837,1.000000
4837,0.067881,1.000000
4838,0.067830,1.000000
4839,0.067833,1.000000
4840,0.067840,1.000000
4841,0.067814,1.000000
4842,0.067837,1.000000
4843,0.067826,1.000000
4844,0.067811,1.000000
4845,0.067849,1.000000
4846,0.067806,1.000000
4847,0.067881,1.000000
4848,0.067805,1.000000
4849,0.067990,1.000000
4850,0.067800,1.000000
4851,0.067788,1.000000
4852,0.067791,1.000000
4853,0.067802,1.000000
4854,0.067811,1.000000
4855,0.067813,1.000000
4856,0.067813,1.000000
4857,0.067807,1.000000
4858,0.067786,1.000000
4859,0.067747,1.000000
4860,0.067822,1.000000
4861,0.067789,1.000000
4862,0.067790,1.000000
4863,0.067780,1.000000
4864,0.067808,1.000000
4865,0.067740,1.000000
4866,0.067839,1.000000
4867,0.067819,1.000000
4868,0.067726,1.000000
4869,0.067726,1.000000
4870,0.067726,1.000000
4871,0.067810,1.000000
4872,0.067794,1.000000
4873,0.068053,1.000000
4874,0.067716,1.000000
4875,0.067707,1.000000
4876,0.067765,1.000000
4877,0.067697,1.000000
4878,0.067721,1.000000
4879,0.067767,1.000000
4880,0.067737,1.000000
4881,0.067688,1.000000
4882,0.067746,1.000000
4883,0.067713,1.000000
4884,0.067714,1.000000
4885,0.067996,1.000000
4886,0.067699,1.000000
4887,0.067683,1.000000
4888,0.067683,1.000000
4889,0.067712,1.000000
4890,0.067708,1.000000
4891,0.067662,1.000000
4892,0.067692,1.000000
4893,0.067652,1.000000
4894,0.067671,1.000000
4895,0.067722,1.000000
4896,0.067666,1.000000
4897,0.067682,1.000000
4898,0.067680,1.000000
4899,0.067657,1.000000
4900,0.067616,1.000000
4901,0.067651,1.000000
4902,0.067639,1.000000
4903,0.067652,1.000000
4904,0.067661,1.000000
4905,0.067608,1.000000
4906,0.067627,1.000000
4907,0.067643,1.000000
4908,0.067703,1.000000
4909,0.067650,1.000000
4910,0.067637,1.000000
4911,0.067659,1.000000
4912,0.067651,1.000000
4913,0.067614,1.000000
4914,0.067632,1.000000
4915,0.067698,1.000000
4916,0.067649,1.000000
4917,0.067585,1.000000
4918,0.067594,1.000000
4919,0.067600,1.000000
4920,0.067579,1.000000
4921,0.067594,1.000000
4922,0.067552,1.000000
4923,0.067605,1.000000
4924,0.067578,1.000000
4925,0.067557,1.000000
4926,0.067585,1.000000
4927,0.067589,1.000000
4928,0.067559,1.000000
4929,0.067543,1.000000
4930,0.067602,1.000000
4931,0.067565,1.000000
4932,0.067564,1.000000
4933,0.067583,1.000000
4934,0.067558,1.000000
4935,0.067551,1.000000
4936,0.067508,1.000000
4937,0.067535,1.000000
4938,0.067541,1.000000
4939,0.067540,1.000000
4940,0.067562,1.000000
4941,0.067507,1.000000
4942,0.067524,1.000000
4943,0.067516,1.000000
4944,0.067545,1.000000
4945,0.067671,1.000000
4946,0.067532,1.000000
4947,0.067559,1.000000
4948,0.067570,1.000000
4949,0.067508,1.000000
4950,0.067629,1.000000
4951,0.067539,1.000000
4952,0.067467,1.000000
4953,0.067472,1.000000
4954,0.067552,1.000000
4955,0.067465,1.000000
4956,0.067488,1.000000
4957,0.067585,1.000000
4958,0.067523,1.000000
4959,0.067473,1.000000
4960,0.067460,1.000000
4961,0.067435,1.000000
4962,0.067441,1.000000
4963,0.067571,1.000000
4964,0.067456,1.000000
4965,0.067472,1.000000
4966,0.067460,1.000000
4967,0.067475,1.000000
4968,0.067447,1.000000
4969,0.067466,1.000000
4970,0.067479,1.000000
4971,0.067402,1.000000
4972,0.067533,1.000000
4973,0.067429,1.000000
4974,0.067471,1.000000
4975,0.067449,1.000000
4976,0.067411,1.000000
4977,0.067415,1.000000
4978,0.067425,1.000000
4979,0.067395,1.000000
4980,0.067421,1.000000
4981,0.067601,1.000000
4982,0.067501,1.000000
4983,0.067389,1.000000
4984,0.067470,1.000000
4985,0.067418,1.000000
4986,0.067576,1.000000
4987,0.067369,1.000000
4988,0.067354,1.000000
4989,0.067402,1.000000
4990,0.067400,1.000000
4991,0.067374,1.000000
4992,0.067375,1.000000
4993,0.067366,1.000000
4994,0.067357,1.000000
4995,0.067388,1.000000
4996,0.067354,1.000000
4997,0.067343,1.000000
4998,0.067360,1.000000
4999,0.067333,1.000000
